1.902889,0.144748,0.737978,0.078227,-0.049038,-0.200942,0.975243,1.149634,0.199392,0.515993,1.397489,-0.288533,0.022766,-0.187338,-0.224671,0.071353,0.695580,-0.574568,0.262000,0.048658,0.054242,-0.135279,0.319238,1.460464,-0.252238,1.615590,0.093720,0.602095,0.287478,0.764297,-1.408414,-0.315423,1.783692,-0.313522,0.463317,0.488125
1.902836,0.144789,0.737898,0.078059,-0.049020,-0.200945,0.975256,1.149744,0.199725,0.515724,1.397798,-0.288683,0.023600,-0.187366,-0.224240,0.071417,0.695798,-0.574557,0.262000,0.048341,0.053538,-0.135105,0.319910,1.460720,-0.251123,1.615679,0.093689,0.603051,0.288079,0.764653,-1.408435,-0.316763,1.784006,-0.313067,0.464422,0.488937
1.902794,0.144803,0.737845,0.078260,-0.049159,-0.200865,0.975250,1.150151,0.199268,0.515274,1.397911,-0.288311,0.023955,-0.187052,-0.224804,0.071569,0.696067,-0.574210,0.262000,0.048371,0.054474,-0.134790,0.319025,1.460327,-0.251874,1.615398,0.094130,0.603074,0.287871,0.764194,-1.408530,-0.315824,1.783918,-0.312388,0.464163,0.488156
1.902736,0.144869,0.737830,0.078002,-0.049281,-0.200901,0.975257,1.150338,0.199659,0.514965,1.397918,-0.288122,0.024141,-0.186764,-0.224348,0.071452,0.696360,-0.575451,0.262000,0.048387,0.053857,-0.134335,0.318900,1.460224,-0.252026,1.615323,0.094874,0.603301,0.289112,0.763992,-1.408484,-0.315782,1.783761,-0.311454,0.463463,0.487268
1.902704,0.144911,0.737803,0.078044,-0.049345,-0.200802,0.975271,1.150488,0.199446,0.514595,1.398087,-0.288314,0.024248,-0.186574,-0.224383,0.072024,0.696615,-0.574712,0.262000,0.048309,0.054118,-0.134498,0.318943,1.459977,-0.252284,1.615800,0.095990,0.604526,0.288536,0.763716,-1.408118,-0.315199,1.783622,-0.310583,0.464031,0.481191
1.902645,0.144974,0.737776,0.077916,-0.049401,-0.200919,0.975254,1.150423,0.199549,0.514619,1.398089,-0.288393,0.024615,-0.186180,-0.224273,0.071756,0.696840,-0.574526,0.262000,0.048261,0.053743,-0.134363,0.318744,1.459816,-0.252230,1.615323,0.095812,0.603093,0.288114,0.764016,-1.408983,-0.315512,1.783395,-0.310733,0.464057,0.488193
1.902635,0.145026,0.737755,0.077675,-0.049417,-0.200719,0.975314,1.150518,0.199964,0.513895,1.398134,-0.288248,0.024863,-0.186244,-0.223828,0.072134,0.696961,-0.574170,0.262000,0.048236,0.053369,-0.134516,0.318252,1.459640,-0.252795,1.615339,0.096022,0.603380,0.288189,0.763995,-1.409142,-0.314683,1.783046,-0.310759,0.464203,0.488743
1.902566,0.145090,0.737755,0.077588,-0.049414,-0.200761,0.975312,1.150394,0.200008,0.513860,1.398182,-0.288283,0.025285,-0.186365,-0.223690,0.071989,0.696964,-0.575103,0.262000,0.048129,0.052988,-0.134532,0.318290,1.459486,-0.252636,1.615452,0.095993,0.603509,0.289231,0.764030,-1.409151,-0.314836,1.782836,-0.310766,0.463921,0.487369
1.902476,0.145170,0.737745,0.077438,-0.049447,-0.200785,0.975317,1.150388,0.200245,0.513832,1.398278,-0.288466,0.025606,-0.186377,-0.223381,0.072099,0.696781,-0.573971,0.262000,0.048067,0.052756,-0.133886,0.317434,1.458991,-0.252656,1.615225,0.096167,0.603652,0.287756,0.763910,-1.409179,-0.314669,1.782906,-0.311423,0.462219,0.487610
1.902370,0.145227,0.737761,0.076969,-0.049560,-0.200786,0.975348,1.150668,0.201442,0.513698,1.398278,-0.288468,0.026135,-0.186445,-0.222552,0.071856,0.696502,-0.575032,0.262000,0.048168,0.051842,-0.133428,0.316934,1.458814,-0.253080,1.615170,0.095921,0.602915,0.288754,0.763620,-1.408961,-0.314095,1.782417,-0.312449,0.463073,0.487148
1.902290,0.145301,0.737734,0.077477,-0.049538,-0.200735,0.975320,1.150504,0.200123,0.514006,1.398590,-0.288862,0.025854,-0.186982,-0.223767,0.071766,0.696193,-0.574946,0.262000,0.047989,0.052730,-0.133173,0.316336,1.458687,-0.252743,1.615185,0.095234,0.602845,0.290086,0.762946,-1.408704,-0.314480,1.781894,-0.312496,0.462408,0.487645
1.902237,0.145354,0.737713,0.077559,-0.049679,-0.200667,0.975320,1.150989,0.199990,0.513970,1.398735,-0.288480,0.025786,-0.187087,-0.224130,0.071722,0.695878,-0.575524,0.262000,0.048098,0.052887,-0.133061,0.315559,1.458364,-0.253272,1.615321,0.095173,0.603423,0.289889,0.762503,-1.408455,-0.313964,1.781615,-0.312602,0.463362,0.488088
1.902152,0.145422,0.737708,0.077643,-0.049826,-0.200739,0.975291,1.151238,0.199683,0.514150,1.399016,-0.288522,0.025604,-0.186991,-0.224640,0.071263,0.695657,-0.576337,0.262000,0.048117,0.053395,-0.132217,0.314528,1.457853,-0.253509,1.615170,0.094931,0.603856,0.290301,0.761288,-1.408488,-0.313447,1.780847,-0.312664,0.463057,0.487352
1.902025,0.145479,0.737655,0.077594,-0.049931,-0.200686,0.975301,1.151415,0.199802,0.514094,1.399187,-0.288735,0.025853,-0.187064,-0.224299,0.071874,0.695503,-0.575966,0.262000,0.047981,0.053544,-0.131625,0.314374,1.457668,-0.253455,1.615218,0.095004,0.604434,0.289236,0.761653,-1.408544,-0.313767,1.781213,-0.312529,0.463493,0.487566
1.901924,0.145539,0.737676,0.077710,-0.050153,-0.200753,0.975266,1.151758,0.199435,0.514249,1.399339,-0.288868,0.025708,-0.186710,-0.224729,0.071723,0.695508,-0.576592,0.262000,0.048254,0.054160,-0.131124,0.312505,1.457378,-0.254174,1.614279,0.095287,0.604613,0.289529,0.761414,-1.408158,-0.312985,1.781231,-0.312109,0.463933,0.487011
1.901850,0.145594,0.737639,0.077643,-0.050303,-0.200732,0.975268,1.152115,0.199596,0.514139,1.399456,-0.288869,0.026013,-0.186586,-0.224643,0.071936,0.695650,-0.577987,0.262000,0.048216,0.054015,-0.130837,0.312187,1.457458,-0.254062,1.614168,0.095321,0.603931,0.290501,0.761171,-1.407851,-0.313437,1.781231,-0.311630,0.462921,0.486997
1.901781,0.145661,0.737655,0.077599,-0.050431,-0.200756,0.975260,1.152226,0.199601,0.514071,1.399463,-0.289025,0.026414,-0.186042,-0.224955,0.071554,0.695990,-0.577690,0.262000,0.048246,0.053762,-0.130801,0.312199,1.457851,-0.254006,1.613997,0.095747,0.603598,0.290032,0.761967,-1.407488,-0.313946,1.781807,-0.310670,0.462221,0.486268
1.901728,0.145728,0.737676,0.077580,-0.050606,-0.200832,0.975237,1.152444,0.199503,0.514043,1.399450,-0.288810,0.026502,-0.185150,-0.224980,0.071804,0.696503,-0.576320,0.262000,0.048317,0.053916,-0.130390,0.311735,1.457711,-0.254139,1.613599,0.096277,0.603139,0.291240,0.762012,-1.407437,-0.314065,1.781789,-0.310199,0.461907,0.485846
1.901686,0.145786,0.737617,0.077593,-0.050505,-0.200951,0.975217,1.152046,0.199065,0.514045,1.399560,-0.288910,0.026529,-0.185082,-0.224945,0.071780,0.697130,-0.576564,0.262000,0.048150,0.053502,-0.130943,0.312433,1.457990,-0.253246,1.613904,0.095968,0.602990,0.289836,0.762395,-1.407063,-0.315398,1.782138,-0.309609,0.461832,0.485648
