2.073928,0.131753,0.858661,0.069963,-0.056611,-0.166509,0.981924,0.747811,0.005872,0.011843,0.774835,-0.107558,-0.017294,0.155035,-0.456135,-0.008558,0.709768,-0.426880,0.262000,0.041985,0.052605,-0.135765,0.475381,1.441857,0.087700,0.395481,-0.396265,0.475004,0.333545,0.316423,-1.570346,-0.474695,0.748113,-0.057167,0.296678,0.617869
2.073795,0.131741,0.858576,0.069855,-0.056132,-0.166123,0.982025,0.747212,0.006728,0.012029,0.774944,-0.107126,-0.018935,0.153779,-0.455807,-0.008390,0.709754,-0.427560,0.262000,0.042121,0.052189,-0.136074,0.480882,1.437387,0.094695,0.389907,-0.403663,0.473113,0.333621,0.324876,-1.572379,-0.467916,0.742412,-0.051857,0.286618,0.621767
2.073668,0.131736,0.858501,0.069740,-0.055756,-0.165528,0.982155,0.747067,0.007655,0.012068,0.775104,-0.106839,-0.020139,0.152666,-0.455430,-0.007496,0.709832,-0.427962,0.262000,0.042072,0.051757,-0.135927,0.485481,1.432868,0.102228,0.383211,-0.411796,0.471756,0.334007,0.333459,-1.574519,-0.462277,0.731963,-0.059626,0.296861,0.611729
2.073604,0.131721,0.858406,0.069553,-0.055426,-0.165022,0.982272,0.746781,0.008567,0.012101,0.775246,-0.106836,-0.021185,0.151872,-0.454883,-0.006570,0.709946,-0.428234,0.262000,0.042001,0.051203,-0.135668,0.490544,1.428451,0.109006,0.378382,-0.418315,0.471455,0.333873,0.341680,-1.576495,-0.456028,0.723668,-0.059930,0.295163,0.614199
2.073557,0.131736,0.858289,0.069651,-0.055002,-0.164574,0.982364,0.746343,0.008856,0.012418,0.775212,-0.106879,-0.023105,0.150757,-0.455042,-0.006283,0.709960,-0.428532,0.262000,0.041856,0.050907,-0.135377,0.496628,1.424627,0.114309,0.374633,-0.423947,0.470993,0.329975,0.350268,-1.578350,-0.449887,0.710415,-0.072011,0.304611,0.596440
2.073525,0.131724,0.858204,0.069515,-0.054668,-0.163866,0.982511,0.746519,0.009737,0.012280,0.775551,-0.106164,-0.024289,0.149906,-0.454716,-0.005606,0.710040,-0.429101,0.262000,0.041257,0.050160,-0.135241,0.502501,1.420576,0.120637,0.371335,-0.428129,0.470010,0.331155,0.358121,-1.579617,-0.443280,0.702483,-0.063513,0.296334,0.608975
2.073196,0.131981,0.858263,0.068383,-0.053670,-0.163250,0.982748,0.744685,0.012842,0.011327,0.775794,-0.106995,-0.024435,0.147257,-0.452084,-0.004606,0.710042,-0.430501,0.262000,0.041556,0.047298,-0.135294,0.509203,1.417467,0.122002,0.369148,-0.430814,0.473921,0.325951,0.367683,-1.580743,-0.432135,0.692290,-0.066424,0.295296,0.611469
2.073451,0.131729,0.857908,0.070211,-0.053877,-0.162660,0.982705,0.746474,0.009417,0.012708,0.776724,-0.106288,-0.026469,0.147562,-0.455906,-0.003415,0.710085,-0.429679,0.262000,0.041419,0.051678,-0.135678,0.510640,1.413252,0.129678,0.363964,-0.439043,0.466954,0.329166,0.372020,-1.580050,-0.424406,0.678584,-0.067163,0.295081,0.604753
2.073424,0.131744,0.857764,0.070433,-0.053593,-0.162017,0.982811,0.746722,0.009386,0.012519,0.777391,-0.106597,-0.027173,0.146646,-0.456412,-0.002670,0.710157,-0.430822,0.262000,0.041335,0.051891,-0.135688,0.516099,1.410149,0.132929,0.362657,-0.441889,0.465649,0.326176,0.379363,-1.580062,-0.414898,0.664653,-0.071149,0.295755,0.600817
2.073371,0.131749,0.857600,0.070713,-0.053286,-0.161312,0.982924,0.747062,0.009247,0.012404,0.778413,-0.107737,-0.027487,0.145585,-0.457001,-0.001848,0.710265,-0.431262,0.262000,0.041034,0.052261,-0.135504,0.521035,1.406994,0.136137,0.360157,-0.444710,0.462956,0.325794,0.387273,-1.580284,-0.405524,0.651100,-0.074647,0.288218,0.615864
