1.274410,0.353592,0.901693,0.007924,-0.038928,0.000792,0.999210,0.268468,0.242334,-0.095718,0.590560,-0.309813,0.181263,0.313466,-0.276417,-0.105731,0.698364,-0.304502,0.225031,0.032974,-0.061280,-0.102725,0.528861,1.574571,-0.155102,0.434213,-0.394230,0.411376,0.463310,0.691074,-1.448831,-0.120380,0.607324,-0.070165,0.208954,0.617703
1.274474,0.353632,0.901598,0.007867,-0.038899,0.000778,0.999212,0.268844,0.242398,-0.095549,0.591297,-0.309740,0.181387,0.313861,-0.276347,-0.105439,0.699011,-0.304303,0.225186,0.032887,-0.061195,-0.103243,0.527994,1.574577,-0.155447,0.434224,-0.393806,0.410824,0.464505,0.689353,-1.448377,-0.120428,0.606469,-0.070183,0.208939,0.618379
1.274458,0.353676,0.901561,0.007929,-0.038882,0.000648,0.999212,0.268940,0.242224,-0.095205,0.591646,-0.310054,0.181155,0.314213,-0.276523,-0.104992,0.699692,-0.304881,0.224634,0.033019,-0.060722,-0.103645,0.526812,1.574715,-0.156292,0.434023,-0.393107,0.410707,0.464076,0.688841,-1.447766,-0.120061,0.607013,-0.070537,0.206666,0.619726
1.274495,0.353736,0.901502,0.007707,-0.038803,0.000574,0.999217,0.268920,0.242657,-0.095169,0.591923,-0.310096,0.181502,0.314519,-0.276118,-0.104736,0.700472,-0.304886,0.224636,0.033129,-0.060629,-0.104244,0.526117,1.574373,-0.157102,0.433976,-0.393434,0.411418,0.464813,0.688077,-1.447498,-0.119127,0.606888,-0.070587,0.207321,0.618862
1.274553,0.353821,0.901407,0.007470,-0.038655,0.000356,0.999225,0.268622,0.243105,-0.094759,0.592103,-0.310143,0.181575,0.314739,-0.275729,-0.104700,0.701230,-0.305234,0.224140,0.033051,-0.061209,-0.105255,0.526006,1.574512,-0.156486,0.434161,-0.393292,0.411903,0.464970,0.686281,-1.447049,-0.119503,0.605647,-0.070533,0.209096,0.619047
1.274575,0.353905,0.901354,0.007263,-0.038546,0.000202,0.999230,0.268330,0.243475,-0.094503,0.592136,-0.310365,0.181368,0.315035,-0.275385,-0.104372,0.702045,-0.305534,0.223797,0.033118,-0.061384,-0.105375,0.525796,1.574584,-0.156621,0.434147,-0.393361,0.411503,0.465193,0.685686,-1.446129,-0.118411,0.605041,-0.072232,0.206525,0.619918
1.274606,0.353972,0.901311,0.007138,-0.038481,0.000072,0.999234,0.268227,0.243711,-0.094031,0.592239,-0.310468,0.181209,0.315336,-0.275137,-0.103865,0.702785,-0.305731,0.223084,0.033141,-0.061317,-0.105625,0.525103,1.574660,-0.156518,0.434144,-0.393190,0.412568,0.464390,0.685321,-1.445679,-0.118696,0.605888,-0.071191,0.207090,0.619135
1.274585,0.354042,0.901258,0.006969,-0.038348,-0.000105,0.999240,0.267823,0.244056,-0.093710,0.592312,-0.310492,0.181521,0.315446,-0.274847,-0.103637,0.703511,-0.306331,0.222685,0.033128,-0.061354,-0.106016,0.524723,1.574552,-0.156064,0.434425,-0.392476,0.408969,0.470949,0.684883,-1.445175,-0.118236,0.605696,-0.072218,0.206916,0.619175
1.274638,0.354149,0.901200,0.006896,-0.038250,-0.000217,0.999244,0.267711,0.244027,-0.093363,0.592482,-0.310704,0.180975,0.315746,-0.274858,-0.103746,0.704183,-0.306403,0.222533,0.033092,-0.061474,-0.106355,0.524021,1.574587,-0.155881,0.434152,-0.392638,0.410247,0.469197,0.684342,-1.444782,-0.118484,0.605628,-0.071765,0.207626,0.617737
1.274776,0.354260,0.901147,0.006731,-0.038217,-0.000353,0.999247,0.267915,0.244189,-0.092648,0.592590,-0.310381,0.180771,0.316386,-0.274624,-0.103631,0.705047,-0.306626,0.222191,0.033091,-0.061547,-0.107056,0.523859,1.574763,-0.156660,0.434069,-0.391636,0.408843,0.470227,0.684838,-1.444749,-0.118619,0.606169,-0.071459,0.203680,0.623763
